temperature,Bar,CoffeeHouse,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,Y,destination_No Urgent Place,destination_Work,weather_Snowy,weather_Sunny,coupon_Carry out & Take away,coupon_Coffee House,coupon_Restaurant(20-50),coupon_Restaurant(<20),passanger_Friend(s),time_10PM,time_2PM,expiration_2h,maritalStatus_Single
80,4,3,3,1,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,False
80,4,3,3,1,1,0,1,True,False,False,True,True,False,False,False,True,False,False,True,False
80,4,3,3,1,1,0,1,True,False,False,True,False,True,False,False,True,False,True,True,False
80,4,3,3,1,1,0,1,True,False,False,True,False,True,False,False,True,False,True,False,False
80,4,3,3,1,1,0,1,True,False,False,True,False,False,False,True,True,False,False,True,False
55,4,3,3,1,1,0,1,True,False,False,True,True,False,False,False,True,False,True,False,False
80,4,3,3,1,0,0,1,True,False,False,True,False,True,False,False,False,False,False,True,False
80,4,3,3,1,0,0,1,True,False,False,True,False,False,True,False,False,False,False,False,False
80,4,3,3,1,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False
80,4,3,3,1,1,0,1,True,False,False,True,False,True,False,False,False,False,False,True,False
55,4,3,3,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False
55,4,3,3,1,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False
80,4,3,3,1,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False
55,4,3,3,1,1,1,0,False,True,False,True,False,True,False,False,False,False,False,True,False
55,4,3,3,1,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False
80,4,3,3,1,1,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False
80,4,3,3,1,0,0,1,False,True,False,True,True,False,False,False,False,False,False,True,False
55,4,3,3,1,0,0,1,False,True,False,True,False,False,False,True,False,False,False,False,False
55,4,3,3,1,1,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False
55,3,0,1,1,0,0,1,True,False,False,True,False,False,False,True,False,False,True,False,False
80,3,0,1,1,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,False
80,3,0,1,1,1,0,0,True,False,False,True,True,False,False,False,True,False,False,True,False
80,3,0,1,1,1,0,1,True,False,False,True,False,True,False,False,True,False,True,True,False
80,3,0,1,1,1,0,1,True,False,False,True,False,True,False,False,True,False,True,False,False
80,3,0,1,1,1,0,1,True,False,False,True,False,False,False,True,True,False,False,True,False
55,3,0,1,1,1,0,1,True,False,False,True,True,False,False,False,True,False,True,False,False
80,3,0,1,1,1,0,0,True,False,False,True,False,False,False,True,False,False,False,True,False
80,3,0,1,1,1,0,1,True,False,False,True,True,False,False,False,False,False,False,True,False
80,3,0,1,1,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False
80,3,0,1,1,0,0,0,True,False,False,True,False,False,False,True,False,False,True,False,False
55,3,0,1,1,1,0,0,True,False,False,True,False,False,False,True,False,False,True,False,False
55,3,0,1,1,1,0,0,True,False,False,True,False,True,False,False,False,False,False,True,False
55,3,0,1,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False
55,3,0,1,1,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False
80,3,0,1,1,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False
55,3,0,1,1,1,1,0,False,True,False,True,False,True,False,False,False,False,False,True,False
55,3,0,1,1,1,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False
80,3,0,1,1,1,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False
80,3,0,1,1,0,0,1,False,True,False,True,True,False,False,False,False,False,False,True,False
55,3,0,1,1,0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False
55,3,0,1,1,1,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False
55,4,3,3,1,0,0,1,True,False,False,True,False,False,False,True,False,False,True,False,False
80,4,3,3,1,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,False
80,4,3,3,1,1,0,0,True,False,False,True,True,False,False,False,True,False,False,True,False
80,4,3,3,1,1,0,1,True,False,False,True,False,True,False,False,True,False,True,True,False
80,4,3,3,1,1,0,0,True,False,False,True,False,True,False,False,True,False,True,False,False
80,4,3,3,1,1,0,1,True,False,False,True,False,False,False,True,True,False,False,True,False
55,4,3,3,1,1,0,1,True,False,False,True,True,False,False,False,True,False,True,False,False
80,4,3,3,1,1,0,0,True,False,False,True,False,False,False,True,False,False,False,True,False
80,4,3,3,1,1,0,1,True,False,False,True,True,False,False,False,False,False,False,True,False
80,4,3,3,1,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False
80,4,3,3,1,0,0,1,True,False,False,True,False,False,False,True,False,False,True,False,False
55,4,3,3,1,1,0,1,True,False,False,True,False,False,False,True,False,False,True,False,False
55,4,3,3,1,1,0,0,True,False,False,True,False,True,False,False,False,False,False,True,False
55,4,3,3,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False
55,4,3,3,1,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
80,4,3,3,1,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False
55,4,3,3,1,1,1,1,False,True,False,True,False,True,False,False,False,False,False,True,False
55,4,3,3,1,1,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False
80,4,3,3,1,1,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False
80,4,3,3,1,0,0,1,False,True,False,True,True,False,False,False,False,False,False,True,False
55,4,3,3,1,0,0,1,False,True,False,True,False,False,False,True,False,False,False,False,False
55,4,3,3,1,1,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False
55,0,4,1,1,0,0,1,True,False,False,True,False,False,False,True,False,False,True,False,True
80,0,4,1,1,0,0,0,True,False,False,True,False,True,False,False,True,False,False,True,True
80,0,4,1,1,0,0,1,True,False,False,True,False,False,False,False,True,False,False,False,True
80,0,4,1,1,1,0,1,True,False,False,True,True,False,False,False,True,False,False,True,True
80,0,4,1,1,0,0,0,True,False,False,True,False,True,False,False,True,False,True,False,True
80,0,4,1,1,1,0,0,True,False,False,True,False,True,False,False,True,False,True,True,True
80,0,4,1,1,1,0,0,True,False,False,True,False,True,False,False,True,False,True,False,True
80,0,4,1,1,1,0,1,True,False,False,True,False,False,False,True,True,False,True,False,True
80,0,4,1,1,0,0,0,True,False,False,True,False,True,False,False,True,False,False,True,True
80,0,4,1,1,1,0,1,True,False,False,True,False,False,False,True,True,False,False,True,True
55,0,4,1,1,0,0,0,True,False,False,True,False,True,False,False,True,False,True,True,True
55,0,4,1,1,1,0,1,True,False,False,True,True,False,False,False,True,False,True,False,True
55,0,4,1,1,0,0,0,True,False,False,True,False,True,False,False,False,False,False,True,True
55,0,4,1,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True
55,0,4,1,1,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True
80,0,4,1,1,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,True
55,0,4,1,1,1,1,0,False,True,False,True,False,True,False,False,False,False,False,True,True
55,0,4,1,1,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,True
80,0,4,1,1,1,0,1,False,True,False,True,False,False,True,False,False,False,False,False,True
80,0,4,1,1,0,0,0,False,True,False,True,True,False,False,False,False,False,False,True,True
55,0,4,1,1,0,0,1,False,True,False,True,False,False,False,True,False,False,False,False,True
55,0,4,1,1,1,0,0,False,True,False,True,False,True,False,False,False,False,False,True,True
55,4,3,3,1,0,0,1,True,False,False,True,False,False,False,True,False,False,True,False,False
80,4,3,3,1,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,False
80,4,3,3,1,1,0,1,True,False,False,True,True,False,False,False,True,False,False,True,False
80,4,3,3,1,1,0,0,True,False,False,True,False,True,False,False,True,False,True,True,False
80,4,3,3,1,1,0,0,True,False,False,True,False,True,False,False,True,False,True,False,False
80,4,3,3,1,1,0,1,True,False,False,True,False,False,False,True,True,False,False,True,False
55,4,3,3,1,1,0,1,True,False,False,True,True,False,False,False,True,False,True,False,False
80,4,3,3,1,0,0,1,True,False,False,True,False,True,False,False,False,False,False,True,False
80,4,3,3,1,0,0,1,True,False,False,True,False,False,True,False,False,False,False,False,False
80,4,3,3,1,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False
80,4,3,3,1,1,0,1,True,False,False,True,False,True,False,False,False,False,False,True,False
80,4,3,3,1,0,0,1,True,False,False,True,False,False,False,True,False,False,False,True,False
80,4,3,3,1,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False
55,4,3,3,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False
55,4,3,3,1,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False
80,4,3,3,1,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False
55,4,3,3,1,1,1,1,False,True,False,True,False,True,False,False,False,False,False,True,False
55,4,3,3,1,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False
80,4,3,3,1,1,0,1,False,True,False,True,False,False,True,False,False,False,False,False,False
80,4,3,3,1,0,0,1,False,True,False,True,True,False,False,False,False,False,False,True,False
55,4,3,3,1,1,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False
55,4,0,3,1,0,0,1,True,False,False,True,False,False,False,True,False,False,True,False,True
80,4,0,3,1,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,True
80,4,0,3,1,0,0,1,True,False,False,True,False,False,False,False,True,False,False,False,True
80,4,0,3,1,1,0,0,True,False,False,True,True,False,False,False,True,False,False,True,True
80,4,0,3,1,0,0,1,True,False,False,True,False,True,False,False,True,False,True,False,True
80,4,0,3,1,1,0,0,True,False,False,True,False,True,False,False,True,False,True,True,True
80,4,0,3,1,1,0,1,True,False,False,True,False,True,False,False,True,False,True,False,True
80,4,0,3,1,1,0,1,True,False,False,True,False,False,False,True,True,False,True,False,True
80,4,0,3,1,0,0,0,True,False,False,True,False,True,False,False,True,False,False,True,True
80,4,0,3,1,1,0,0,True,False,False,True,False,False,False,True,True,False,False,True,True
55,4,0,3,1,0,0,0,True,False,False,True,False,True,False,False,True,False,True,True,True
55,4,0,3,1,1,0,1,True,False,False,True,True,False,False,False,True,False,True,False,True
55,4,0,3,1,0,0,0,True,False,False,True,False,True,False,False,False,False,False,True,True
55,4,0,3,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True
55,4,0,3,1,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,True
80,4,0,3,1,0,0,1,False,False,False,True,False,True,False,False,False,False,False,True,True
55,4,0,3,1,1,1,0,False,True,False,True,False,True,False,False,False,False,False,True,True
55,4,0,3,1,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,True
80,4,0,3,1,1,0,1,False,True,False,True,False,False,True,False,False,False,False,False,True
80,4,0,3,1,0,0,0,False,True,False,True,True,False,False,False,False,False,False,True,True
55,4,0,3,1,0,0,1,False,True,False,True,False,False,False,True,False,False,False,False,True
55,4,0,3,1,1,0,0,False,True,False,True,False,True,False,False,False,False,False,True,True
55,2,2,2,1,0,0,1,True,False,False,True,False,False,False,True,False,False,True,False,True
80,2,2,2,1,0,0,0,True,False,False,True,False,True,False,False,True,False,False,True,True
80,2,2,2,1,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True
80,2,2,2,1,1,0,1,True,False,False,True,True,False,False,False,True,False,False,True,True
80,2,2,2,1,0,0,1,True,False,False,True,False,True,False,False,True,False,True,False,True
80,2,2,2,1,1,0,1,True,False,False,True,False,True,False,False,True,False,True,True,True
80,2,2,2,1,1,0,1,True,False,False,True,False,True,False,False,True,False,True,False,True
80,2,2,2,1,1,0,1,True,False,False,True,False,False,False,True,True,False,True,False,True
80,2,2,2,1,0,0,0,True,False,False,True,False,True,False,False,True,False,False,True,True
80,2,2,2,1,1,0,1,True,False,False,True,False,False,False,True,True,False,False,True,True
55,2,2,2,1,0,0,1,True,False,False,True,False,True,False,False,True,False,True,True,True
55,2,2,2,1,1,0,1,True,False,False,True,True,False,False,False,True,False,True,False,True
55,2,2,2,1,0,0,1,True,False,False,True,False,True,False,False,False,False,False,True,True
55,2,2,2,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True
55,2,2,2,1,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,True
80,2,2,2,1,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,True
55,2,2,2,1,1,1,1,False,True,False,True,False,True,False,False,False,False,False,True,True
80,2,2,2,1,1,0,1,False,True,False,True,False,False,True,False,False,False,False,False,True
80,2,2,2,1,0,0,1,False,True,False,True,True,False,False,False,False,False,False,True,True
55,2,2,2,1,0,0,1,False,True,False,True,False,False,False,True,False,False,False,False,True
55,2,2,2,1,1,0,1,False,True,False,True,False,True,False,False,False,False,False,True,True
55,4,0,4,1,0,0,1,True,False,False,True,False,False,False,True,False,False,True,False,True
80,4,0,4,1,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,True
80,4,0,4,1,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True
80,4,0,4,1,1,0,1,True,False,False,True,True,False,False,False,True,False,False,True,True
80,4,0,4,1,0,0,1,True,False,False,True,False,True,False,False,True,False,True,False,True
80,4,0,4,1,1,0,1,True,False,False,True,False,True,False,False,True,False,True,True,True
80,4,0,4,1,1,0,1,True,False,False,True,False,True,False,False,True,False,True,False,True
80,4,0,4,1,1,0,1,True,False,False,True,False,False,False,True,True,False,True,False,True
80,4,0,4,1,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,True
80,4,0,4,1,1,0,1,True,False,False,True,False,False,False,True,True,False,False,True,True
55,4,0,4,1,0,0,1,True,False,False,True,False,True,False,False,True,False,True,True,True
55,4,0,4,1,1,0,1,True,False,False,True,True,False,False,False,True,False,True,False,True
55,4,0,4,1,0,0,1,True,False,False,True,False,True,False,False,False,False,False,True,True
55,4,0,4,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True
55,4,0,4,1,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True
80,4,0,4,1,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,True
55,4,0,4,1,1,1,1,False,True,False,True,False,True,False,False,False,False,False,True,True
55,4,0,4,1,1,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True
80,4,0,4,1,1,0,0,False,True,False,True,False,False,True,False,False,False,False,False,True
80,4,0,4,1,0,0,1,False,True,False,True,True,False,False,False,False,False,False,True,True
