destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
1,1,2,80,2,2,0,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,1,0,0,1,1
1,1,2,80,3,4,1,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,1,0,0,1,1
1,1,2,55,2,1,0,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,1,0,0,1,1
1,3,2,80,0,2,1,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,0,0,0,1,1
1,3,2,80,0,3,0,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,0,0,0,1,1
1,3,2,80,0,0,1,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,0,0,0,1,0
1,3,2,80,0,2,1,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,1,0,0,1,1
1,3,2,80,3,4,1,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,0,0,0,1,1
1,3,2,80,3,0,0,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,1,0,0,1,1
0,0,2,55,3,0,0,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,0,0,1,0,1
0,0,2,55,3,3,0,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,1,0,0,1,1
0,0,2,80,3,2,1,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,0,0,0,1,0
2,0,2,55,4,2,1,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,1,1,0,1,1
2,0,2,55,4,0,0,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,1,1,0,1,1
2,0,2,80,4,3,0,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,1,0,0,1,0
2,0,2,80,4,1,1,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,0,0,1,0,0
2,0,2,55,4,4,0,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,0,0,0,1,0
2,0,2,55,4,2,1,0,21,3,0,bachelors degree,management,$87500 - $99999,0,0,0,0,0,1,0,0,1,0
1,0,2,55,2,4,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,0,0,0,1,1
1,1,2,80,0,2,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,0,0,0,1,1
1,1,2,80,0,0,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,0,0,0,1,1
1,1,2,80,0,1,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,1,0,0,1,1
1,1,2,80,2,2,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,0,0,0,1,1
1,1,2,80,2,2,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,1,0,0,1,1
1,1,2,80,2,2,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,1,0,0,1,1
1,1,2,80,2,4,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,1,0,0,1,1
1,1,2,80,3,2,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,0,0,0,1,0
1,1,2,80,3,4,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,1,0,0,1,1
1,1,2,55,2,2,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,0,0,0,1,0
1,1,2,55,2,1,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,1,0,0,1,1
1,0,2,55,0,2,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,0,0,0,1,1
0,0,2,55,3,0,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,0,0,1,0,1
0,0,2,55,3,3,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,1,0,0,1,0
0,0,2,80,3,2,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,0,0,0,1,0
2,0,2,55,4,2,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,1,1,0,1,1
2,0,2,55,4,0,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,1,1,0,1,0
2,0,2,80,4,3,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,1,0,0,1,1
2,0,2,80,4,1,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,0,0,1,0,1
2,0,2,55,4,4,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,0,0,0,1,0
2,0,2,55,4,2,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,4,1,0,3,1,0,0,1,0
1,0,2,55,2,4,0,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,0,0,0,1,1
1,1,2,80,0,2,1,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,0,0,0,1,1
1,1,2,80,0,1,1,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,1
1,1,2,80,2,2,1,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,0
1,1,2,80,2,2,0,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,0
1,1,2,80,3,4,1,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,1
1,1,2,55,2,1,0,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,1
1,2,2,80,0,4,1,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,1
1,2,2,80,0,1,1,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,0
1,2,2,80,0,0,0,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,0
1,2,2,80,2,4,0,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,0,0,0,1,1
1,2,2,55,2,4,0,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,1
1,2,2,55,3,2,1,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,0
0,0,2,55,3,0,0,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,0,0,1,0,1
0,0,2,55,3,3,0,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,1
0,0,2,80,3,2,1,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,0,0,0,1,0
2,0,2,55,4,2,1,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,1,0,1,1
2,0,2,55,4,0,0,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,1,0,1,0
2,0,2,80,4,3,0,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,1
2,0,2,80,4,1,1,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,0,0,1,0,1
2,0,2,55,4,4,0,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,0,0,0,1,1
2,0,2,55,4,2,1,0,31,1,1,graduate degree (masters or doctorate),unemployed,$62500 - $74999,4,3,0,3,3,1,0,0,1,0
1,0,2,55,2,4,0,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,0,0,0,1,1
1,1,2,80,0,2,1,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,0,0,0,1,1
1,1,2,80,0,1,1,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,0,0,1,0
1,1,2,80,2,2,1,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,0,0,1,1
1,1,2,80,2,2,0,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,0,0,1,1
1,1,2,80,3,4,1,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,0,0,1,0
1,1,2,55,2,1,0,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,0,0,1,0
1,2,2,80,0,4,1,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,0,0,1,0
1,2,2,80,0,1,1,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,0,0,1,0
1,2,2,80,0,0,0,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,0,0,1,0
1,2,2,55,2,4,0,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,0,0,1,0
1,2,2,55,3,2,1,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,0,0,1,1
0,0,2,55,3,0,0,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,0,0,1,0,0
0,0,2,80,3,2,1,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,0,0,0,1,1
2,0,2,55,4,2,1,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,1,0,1,1
2,0,2,55,4,0,0,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,1,0,1,0
2,0,2,80,4,3,0,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,0,0,1,0
2,0,2,80,4,1,1,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,0,0,1,0,0
2,0,2,55,4,4,0,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,0,0,0,1,0
2,0,2,55,4,2,1,0,41,0,1,bachelors degree,arts design entertainment sports & media,$12500 - $24999,4,2,3,0,4,1,0,0,1,1
1,0,2,55,2,4,0,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,0,0,0,1,1
1,1,2,80,0,2,1,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,0,0,0,1,1
1,1,2,80,0,1,1,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,0
1,1,2,80,2,2,1,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,0
1,1,2,80,2,2,0,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,0
1,1,2,80,3,4,1,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,1
1,1,2,55,2,1,0,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,0
1,2,2,80,0,4,1,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,0
1,2,2,80,0,1,1,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,0
1,2,2,80,0,0,0,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,0
1,2,2,80,2,4,0,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,0,0,0,1,1
1,2,2,55,2,4,0,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,1
1,2,2,55,3,2,1,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,0
0,0,2,55,3,0,0,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,0,0,1,0,0
0,0,2,55,3,3,0,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,0
0,0,2,80,3,2,1,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,0,0,0,1,0
2,0,2,55,4,2,1,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,1,0,1,0
2,0,2,55,4,0,0,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,1,0,1,0
2,0,2,80,4,3,0,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,1
2,0,2,80,4,1,1,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,0,0,1,0,0
2,0,2,55,4,4,0,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,0,0,0,1,1
2,0,2,55,4,2,1,1,41,1,1,graduate degree (masters or doctorate),education&training&library,$50000 - $62499,4,0,0,0,3,1,0,0,1,0
1,0,2,55,2,4,0,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,0,0,0,1,1
1,1,2,80,0,2,1,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,0,0,0,1,1
1,1,2,80,0,1,1,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,1,0,0,1,1
1,1,2,80,2,2,1,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,1,0,0,1,1
1,1,2,80,2,2,0,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,1,0,0,1,1
1,1,2,80,3,4,1,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,1,0,0,1,1
1,1,2,55,2,1,0,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,1,0,0,1,1
1,3,2,80,0,2,1,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,0,0,0,1,1
1,3,2,80,0,3,0,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,0,0,0,1,1
1,3,2,80,0,0,1,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,0,0,0,1,0
1,3,2,80,0,2,1,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,1,0,0,1,1
0,0,2,55,3,0,0,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,0,0,1,0,1
0,0,2,55,3,3,0,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,1,0,0,1,1
0,0,2,80,3,2,1,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,0,0,0,1,0
2,0,2,55,4,2,1,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,1,1,0,1,0
2,0,2,55,4,0,0,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,1,1,0,1,1
2,0,2,80,4,3,0,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,1,0,0,1,0
2,0,2,80,4,1,1,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,0,0,1,0,1
2,0,2,55,4,4,0,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,0,0,0,1,1
2,0,2,55,4,2,1,0,21,3,0,associates degree,student,$75000 - $87499,4,3,0,0,3,1,0,0,1,0
1,0,2,55,2,4,0,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,0,0,0,1,1
1,1,2,80,0,2,1,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,0,0,0,1,1
1,1,2,80,0,1,1,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,0
1,1,2,80,2,2,1,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,1
1,1,2,80,2,2,0,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,1
1,1,2,80,3,4,1,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,1
1,1,2,55,2,1,0,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,1
1,2,2,80,0,4,1,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,0
1,2,2,80,0,1,1,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,1
1,2,2,80,0,0,0,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,0
1,2,2,80,2,4,0,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,0,0,0,1,0
1,2,2,55,2,4,0,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,0
1,2,2,55,3,2,1,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,0
0,0,2,55,3,0,0,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,0,0,1,0,1
0,0,2,55,3,3,0,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,1
0,0,2,80,3,2,1,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,0,0,0,1,0
2,0,2,55,4,2,1,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,1,0,1,0
2,0,2,55,4,0,0,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,1,0,1,0
2,0,2,80,4,3,0,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,0
2,0,2,80,4,1,1,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,0,0,1,0,1
2,0,2,55,4,4,0,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,0,0,0,1,0
2,0,2,55,4,2,1,1,31,1,1,graduate degree (masters or doctorate),computer & mathematical,$100000 or more,3,0,1,1,1,1,0,0,1,0
1,0,2,55,2,4,0,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,0,0,0,1,1
1,1,2,80,0,2,1,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,0,0,0,1,1
1,1,2,80,0,1,1,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,0
1,1,2,80,2,2,1,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,1
1,1,2,80,2,2,0,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,0
1,1,2,80,3,4,1,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,1
1,1,2,55,2,1,0,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,1
1,2,2,80,0,4,1,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,0
1,2,2,80,0,1,1,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,1
1,2,2,80,0,0,0,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,0
1,2,2,80,2,4,0,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,0,0,0,1,1
1,2,2,55,2,4,0,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,1
1,2,2,55,3,2,1,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,0
0,0,2,55,3,0,0,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,0,0,1,0,0
0,0,2,55,3,3,0,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,0
0,0,2,80,3,2,1,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,0,0,0,1,0
2,0,2,55,4,2,1,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,1,0,1,1
2,0,2,55,4,0,0,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,1,0,1,0
2,0,2,80,4,3,0,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,0
2,0,2,80,4,1,1,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,0,0,1,0,1
2,0,2,55,4,4,0,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,0,0,0,1,1
2,0,2,55,4,2,1,0,31,1,1,bachelors degree,life physical social science,$37500 - $49999,4,3,1,1,3,1,0,0,1,0
1,0,2,55,2,4,0,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,0,0,0,1,1
1,1,2,80,0,2,1,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,0,0,0,1,0
1,1,2,80,0,0,0,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,0,0,0,1,1
1,1,2,80,0,1,1,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,1,0,0,1,1
1,1,2,80,2,2,0,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,0,0,0,1,0
1,1,2,80,2,2,1,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,1,0,0,1,0
1,1,2,80,2,2,0,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,1,0,0,1,0
1,1,2,80,2,4,0,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,1,0,0,1,1
1,1,2,80,3,2,1,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,0,0,0,1,0
1,1,2,80,3,4,1,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,1,0,0,1,1
1,1,2,55,2,2,1,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,0,0,0,1,0
1,1,2,55,2,1,0,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,1,0,0,1,1
1,0,2,55,0,2,1,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,0,0,0,1,0
0,0,2,55,3,0,0,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,0,0,1,0,1
0,0,2,55,3,3,0,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,1,0,0,1,0
0,0,2,80,3,2,1,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,0,0,0,1,0
2,0,2,55,4,2,1,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,1,1,0,1,0
2,0,2,55,4,0,0,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,1,1,0,1,1
2,0,2,80,4,3,0,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,1,0,0,1,1
2,0,2,80,4,1,1,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,0,0,1,0,0
2,0,2,55,4,4,0,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,0,0,0,1,1
2,0,2,55,4,2,1,0,21,2,0,bachelors degree,student,$100000 or more,0,4,0,0,1,1,0,0,1,0
1,0,2,55,2,4,0,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,0,0,0,1,1
1,1,2,80,0,2,1,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,0,0,0,1,1
1,1,2,80,0,1,1,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,1,0,0,1,1
1,1,2,80,2,2,1,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,1,0,0,1,0
1,1,2,80,2,2,0,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,1,0,0,1,0
1,1,2,80,3,4,1,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,1,0,0,1,1
1,1,2,55,2,1,0,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,1,0,0,1,1
1,3,2,80,0,2,1,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,0,0,0,1,1
1,3,2,80,0,3,0,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,0,0,0,1,1
1,3,2,80,0,0,1,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,0,0,0,1,0
1,3,2,80,0,2,1,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,1,0,0,1,1
1,3,2,80,3,4,1,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,0,0,0,1,1
1,3,2,80,3,0,0,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,1,0,0,1,0
0,0,2,55,3,0,0,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,0,0,1,0,1
0,0,2,55,3,3,0,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,1,0,0,1,0
0,0,2,80,3,2,1,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,0,0,0,1,0
2,0,2,55,4,2,1,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,1,1,0,1,1
2,0,2,55,4,0,0,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,1,1,0,1,1
2,0,2,80,4,3,0,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,1,0,0,1,1
2,0,2,80,4,1,1,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,0,0,1,0,1
2,0,2,55,4,2,1,1,50plus,1,0,bachelors degree,personal care & service,$50000 - $62499,4,3,3,0,3,1,0,0,1,0
1,0,2,55,2,4,0,1,26,2,0,bachelors degree,computer & mathematical,$50000 - $62499,4,0,0,3,3,0,0,0,1,1
1,1,2,80,0,2,1,1,26,2,0,bachelors degree,computer & mathematical,$50000 - $62499,4,0,0,3,3,0,0,0,1,1
1,1,2,80,0,0,0,1,26,2,0,bachelors degree,computer & mathematical,$50000 - $62499,4,0,0,3,3,0,0,0,1,1
